137,4,3,5,3,5,5,5,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,5,3,5,5,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
130,4,3,5,3,5,5,5,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,2,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
134,4,3,4,2,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,2,4,6,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,0,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,2,4,7,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175084,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
139,4,3,2,3,2,5,2,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,2,4,7,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,2,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,4,1,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
154,4,3,7,3,7,5,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
117,4,3,4,6,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
156,4,3,0,3,0,5,0,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,0,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,5,3,5,5,5,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,7,4,1,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
143,4,3,6,3,6,5,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
135,4,3,4,7,4,0,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
137,4,3,4,7,4,0,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
123,4,3,4,7,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,7,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,2,3,2,5,2,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,2,4,7,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,4,2,4,7,6,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,2,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
134,4,3,4,2,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,2,4,6,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,4,1,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
153,4,3,7,3,7,5,7,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
153,4,3,7,3,7,5,7,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
155,4,3,7,3,7,5,7,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
130,4,3,4,6,4,2,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
135,4,3,4,6,4,2,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,0,3,0,5,0,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,0,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,0,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
137,4,3,5,3,5,5,5,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,5,3,5,5,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,7,4,1,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
138,4,3,4,7,4,1,5,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
144,4,3,6,3,6,5,6,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
147,4,3,6,3,6,5,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,1,3,1,5,1,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
150,4,3,4,7,4,0,5,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
128,4,3,2,3,2,5,2,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,4,7,4,2,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,4,7,4,2,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
138,4,3,2,3,2,5,2,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
121,4,3,2,3,2,5,3,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,2,3,2,5,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,2,3,2,5,5,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,1,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,4,1,4,6,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,4,1,4,6,3,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
119,4,3,4,6,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,0,3,0,5,0,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,6,4,2,7,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,4,0,4,6,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,0,4,6,3,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
134,4,3,4,0,4,6,2,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
130,4,3,5,3,5,5,5,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,4,7,4,1,6,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
149,4,3,6,3,6,5,6,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,1,3,1,5,1,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
150,4,3,4,7,4,0,6,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
80,4,3,4,7,4,2,7,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
137,4,3,4,7,4,2,3,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
145,4,3,4,2,4,7,7,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,2,3,2,5,6,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,1,6,1,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175064,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
8119,4,3,4,6,4,1,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
143,4,3,6,3,6,5,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,4,6,4,0,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
156,4,3,0,3,0,5,0,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
139,4,3,2,3,2,5,2,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,0,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,4,1,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
117,4,3,4,6,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
123,4,3,4,7,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,2,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,2,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,1,3,1,5,1,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,1,3,1,5,1,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
121,4,3,4,6,4,1,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
132,4,3,4,6,4,1,5,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
144,4,3,6,3,6,5,6,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
147,4,3,6,3,6,5,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,6,4,0,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
144,4,3,4,6,4,0,5,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,0,3,0,5,0,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,0,3,0,5,0,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
128,4,3,2,3,2,5,2,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,2,3,2,5,2,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,0,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,0,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,1,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,4,1,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
119,4,3,4,6,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
130,4,3,4,6,4,2,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,7,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,4,7,4,2,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,5,3,5,5,5,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175203,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,2,4,7,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,2,4,7,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
117,4,3,4,6,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
139,4,3,2,3,2,5,2,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
128,4,3,2,3,2,5,2,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
143,4,3,6,3,6,5,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
144,4,3,6,3,6,5,6,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,0,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
129,4,3,4,1,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
142,4,3,4,2,6,2,6,3,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
149,4,3,4,2,7,2,7,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
127,4,3,4,2,4,6,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,4,2,5,2,5,3,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
123,4,3,4,7,4,2,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
125,4,3,4,7,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
141,4,3,4,2,4,7,6,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
145,4,3,4,2,4,7,7,7,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
119,4,3,4,6,4,2,4,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
130,4,3,4,6,4,2,5,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
135,4,3,4,6,4,2,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,2,3,2,5,2,1,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
138,4,3,2,3,2,5,2,0,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
154,4,3,7,3,7,5,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
147,4,3,6,3,6,5,6,2,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
131,4,3,4,0,4,6,4,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,0,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
146,4,3,4,0,4,6,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
133,4,3,4,0,4,6,3,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
136,4,3,4,1,4,6,6,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
140,4,3,4,2,6,2,6,4,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
145,4,3,4,2,6,2,6,5,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
149,4,3,4,2,7,2,7,6,31,5721174,0,100627392,0,-16785744,31,110192304,0,0,0,101175218,0,0,0,-1,0,0,0,12210248,0,-16785760,31,160,
143,4,3,6,3,7,3,7,5,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
153,4,3,6,3,6,0,6,2,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
154,4,3,7,3,7,5,7,6,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
143,4,3,6,3,6,5,6,6,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
129,4,3,4,1,4,6,4,5,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
127,4,3,4,1,4,6,4,4,32767,5721174,0,19289808,0,-16560,32767,-161978704,32767,0,0,-150712398,32767,0,0,-1,0,0,0,12210248,0,-16576,32767,160,
